studentID,Current_CGPA,Total_Backlogs,Semester_Score,CGPA_Trend,Grade_Trend,Backlog_Trend
E3284,7.0,1,68.4375,0.08,0.59,0
E3285,8.87,0,85.125,0.07,1.09,0
E3286,7.08,0,70.0,-0.08,-0.88,0
E3287,8.32,0,75.5,0.01,-0.35,-1
E3288,6.66,1,72.9375,0.06,0.1,1
E3289,8.85,0,81.8125,0.14,2.56,0
E3290,8.13,0,78.6875,-0.02,0.37,-1
E3291,8.03,0,77.25,-0.04,-0.83,0
E3292,8.87,0,83.1875,0.13,2.28,0
E3293,7.86,0,81.125,0.01,0.45,0
E3294,5.51,1,51.5,-0.06,-1.36,0
E3295,5.58,1,48.0,0.04,0.73,1
E3296,6.49,1,51.875,-0.18,-0.59,1
E3297,5.59,2,51.0,-0.04,-0.69,-1
E3298,5.53,2,56.0625,-0.18,-1.18,2
E3299,9.07,0,83.625,0.06,-0.06,-1
E3300,8.51,0,65.625,0.06,0.86,0
E3301,8.03,0,73.75,0.02,0.88,0
E3302,4.89,2,53.875,0.05,1.12,0
E3303,8.29,0,78.0625,0.03,0.89,-1
E3304,8.78,0,88.3125,0.05,-0.16,0
E3305,8.95,0,84.3125,0.03,0.0,0
E3306,4.85,2,50.25,-0.11,-1.62,1
E3307,8.38,0,81.125,0.01,1.03,0
E3308,6.05,1,49.3125,-0.18,-0.4,1
E3309,8.43,0,73.625,0.01,-0.83,0
E3310,7.54,0,74.1875,0.02,-0.43,0
E3311,6.03,0,68.6875,0.04,0.01,0
E3312,7.97,0,76.0625,0.05,-0.5,0
E3313,5.37,1,51.0625,-0.02,-0.97,0
E3314,8.95,0,83.625,0.0,-0.03,0
E3315,5.47,2,48.0625,-0.15,-1.22,2
E3316,7.98,0,78.3125,0.05,1.54,0
E3317,8.09,0,79.125,0.02,1.03,-1
E3318,8.86,0,84.9375,0.0,-0.24,0
E3319,7.98,0,74.9375,0.07,1.09,0
E3320,5.89,1,46.625,-0.01,-0.28,0
E3321,8.17,0,82.375,0.03,1.09,0
E3322,8.26,0,80.3125,-0.04,0.02,0
E3323,8.37,0,78.875,0.06,-0.23,0
E3324,9.02,0,82.625,0.09,0.72,0
E3325,6.01,2,50.4375,-0.0,0.63,0
E3326,8.3,0,75.3125,0.06,0.77,0
E3327,8.28,0,78.25,0.07,-0.09,0
E3328,8.03,0,79.875,0.03,0.64,-1
E3329,8.13,0,75.625,-0.03,0.56,-1
E3330,8.2,0,82.8125,0.05,0.11,0
E3331,5.03,3,47.625,-0.04,0.61,1
E3332,7.82,0,72.0,0.06,1.32,0
E3333,5.87,2,51.125,-0.16,-1.79,0
E3334,4.86,3,50.375,-0.15,-0.57,0
E3335,7.82,0,77.5625,0.08,0.06,0
E3336,5.54,2,52.5625,-0.01,-0.78,2
E3337,6.41,1,74.1875,0.08,1.55,0
E3338,6.73,0,65.1875,0.05,-0.17,0
E3339,8.31,0,78.6875,0.04,0.63,0
E3340,7.76,0,77.6875,0.05,0.01,0
E3341,6.54,1,74.3125,0.08,0.17,0
E3342,7.89,0,80.375,0.04,-0.01,0
E3343,6.11,0,74.8125,0.03,0.37,1
E3344,8.51,0,83.625,0.02,0.62,0
E3345,8.17,0,77.5,0.02,0.51,0
E3346,7.91,0,79.5,0.06,0.72,0
E3347,8.26,0,77.25,-0.01,0.72,0
E3348,7.86,0,81.125,-0.02,-0.52,0
E3349,8.17,0,75.8125,-0.0,0.85,0
E3350,8.98,0,79.8125,0.04,-0.25,0
E3351,7.3,0,77.9375,-0.02,-0.18,0
E3352,7.61,0,75.6875,0.01,-0.23,0
E3353,8.23,0,80.625,0.09,1.05,0
E3354,7.99,0,86.25,0.03,1.43,0
E3355,6.17,1,70.125,-0.06,-0.42,-1
E3356,8.41,0,80.125,-0.04,-1.32,0
E3357,7.82,0,75.5,0.05,0.45,-1
E3358,7.21,0,72.4375,-0.02,-0.38,0
E3359,5.4,1,45.5,0.01,0.45,0
E3360,9.02,0,89.8125,0.1,0.56,-1
E3361,7.77,0,79.125,0.07,1.32,-1
E3362,8.11,0,79.375,-0.01,0.03,0
E3363,8.07,0,73.6875,0.05,0.41,0
E3364,5.34,0,46.4375,-0.13,-0.32,-1
E3365,8.01,0,79.1875,0.09,-0.03,0
E3366,7.04,1,71.6875,0.03,-0.2,-1
E3367,5.46,2,50.125,-0.12,-0.87,2
E3368,7.94,0,80.5,-0.01,0.31,0
E3369,4.93,1,48.9375,-0.15,-0.99,0
E3370,6.49,1,77.5,0.04,0.1,1
E3371,7.79,0,79.25,-0.02,-0.32,0
E3372,7.09,0,68.5,0.02,1.17,0
E3373,8.08,0,79.3125,-0.01,-0.81,0
E3374,7.79,0,78.375,0.05,-0.54,0
E3375,4.72,1,47.875,0.0,-0.77,0
E3376,7.9,0,79.375,0.07,1.52,0
E3377,9.29,0,89.0625,0.11,0.86,0
E3378,7.77,0,80.25,-0.02,-0.19,0
E3379,7.95,0,77.375,-0.04,0.14,0
E3380,8.34,0,75.125,0.05,0.73,0
E3381,6.02,1,51.6875,-0.11,-1.75,-1
E3382,9.19,0,85.125,0.06,0.2,0
E3383,9.43,0,85.4375,0.0,0.27,0
E3384,8.25,0,77.1875,-0.01,-0.99,0
E3385,7.59,0,79.5625,-0.04,-1.26,0
E3386,7.73,0,81.3125,0.08,-0.17,0
E3387,8.19,0,76.0,-0.01,-0.65,0
E3388,8.77,0,81.5625,0.08,0.8,-1
E3389,9.21,0,84.1875,0.01,0.18,0
E3390,8.11,0,78.625,0.05,1.05,0
E3391,5.45,2,54.1875,-0.12,-0.69,0
E3392,7.86,0,78.375,0.08,1.49,0
E3393,8.89,0,86.1875,0.13,2.37,0
E3394,8.11,0,82.625,-0.0,0.16,0
E3395,6.93,0,69.9375,0.08,1.14,-1
E3396,7.89,0,75.5,0.1,0.37,0
E3397,7.39,0,80.25,0.07,0.41,0
E3398,4.88,1,48.5,0.01,0.82,0
E3399,7.69,1,79.9375,-0.05,-0.51,1
E3400,9.31,0,89.0625,0.09,0.55,-1
E3401,9.18,0,83.25,0.01,-0.18,0
E3402,4.31,1,55.375,-0.18,-0.31,0
E3403,9.14,0,82.625,0.15,1.47,0
E3404,8.1,0,66.3125,-0.03,-1.28,0
E3405,6.06,0,49.4375,-0.01,-0.84,-1
E3406,8.31,0,78.375,0.07,1.91,-1
E3407,5.56,2,50.0,0.01,-0.61,1
E3408,5.55,2,50.125,0.05,0.36,1
E3409,5.3,1,54.5,-0.14,-1.71,0
E3410,8.18,1,72.6875,-0.09,-1.57,0
E3411,7.98,0,79.1875,0.01,0.46,0
E3412,7.1,1,74.75,-0.07,-0.17,1
E3413,7.87,0,74.0,-0.05,-1.1,0
E3414,9.27,0,84.9375,0.05,1.37,0
E3415,8.06,0,77.1875,0.07,-0.3,0
E3416,6.03,1,52.5625,-0.06,0.14,2
E3417,8.22,0,80.875,-0.0,0.84,0
E3418,8.3,0,73.5,0.05,-0.22,0
E3419,9.01,0,83.75,0.03,0.91,0
E3420,8.2,0,76.125,-0.05,-1.06,0
E3421,9.1,0,85.5625,0.11,1.02,0
E3422,5.92,2,53.5,-0.04,-0.05,-1
E3423,7.65,0,80.8125,0.06,0.02,0
E3424,7.62,0,75.5625,-0.04,0.06,0
E3425,5.83,1,49.375,0.01,1.02,0
E3426,8.24,0,71.625,0.04,1.16,0
E3427,9.22,0,86.125,0.08,1.64,0
E3428,9.33,0,87.5625,0.09,0.3,0
E3429,7.73,0,78.25,0.08,0.63,0
E3430,5.62,1,48.75,-0.05,0.05,-1
E3431,8.76,0,86.5625,0.09,0.32,0
E3432,5.62,2,50.125,0.05,1.35,1
E3433,8.06,0,75.625,0.06,0.07,-1
E3434,9.07,0,81.625,0.07,-0.39,0
E3435,8.54,0,85.0,0.11,1.6,0
E3436,8.19,0,75.3125,-0.02,-0.5,-1
E3437,7.79,0,78.75,-0.02,0.05,0
E3438,8.34,0,74.4375,0.04,1.42,0
E3439,5.61,1,53.375,0.03,0.14,0
E3440,8.24,0,81.25,0.09,1.82,0
E3441,8.21,0,81.1875,0.0,-0.57,0
E3442,8.96,0,85.375,0.08,-0.3,-1
E3443,8.88,0,85.0625,0.03,-0.39,0
E3444,7.05,0,70.0,0.1,0.53,0
E3445,8.55,0,79.1875,0.1,0.97,0
E3446,7.49,0,79.5,0.05,-0.26,-1
E3447,6.34,0,48.125,0.0,-0.0,0
E3448,7.27,0,77.6875,0.04,-0.01,0
E3449,9.09,0,81.125,0.09,1.51,-1
E3450,8.07,0,73.125,-0.04,-1.26,0
E3451,6.8,1,72.125,-0.01,0.87,-1
E3452,8.68,0,86.625,0.1,1.1,0
E3453,8.26,0,78.5625,0.05,1.15,0
E3454,9.09,0,80.75,0.06,0.76,-1
E3455,5.4,0,50.5,0.04,-0.68,1
E3456,5.35,1,55.6875,-0.16,-1.41,0
E3457,8.46,0,78.25,0.03,1.11,0
E3458,9.01,0,90.0,0.1,2.41,0
E3459,8.09,0,72.6875,0.05,1.7,0
E3460,8.01,0,73.9375,0.05,1.15,0
E3461,8.96,0,91.1875,0.04,0.01,-1
E3462,7.91,0,74.875,-0.03,0.71,0
E3463,6.63,1,71.6875,0.03,1.03,0
E3464,7.92,0,76.5,0.04,-0.66,-1
E3465,6.81,1,73.0,-0.06,-1.18,0
E3466,7.29,0,80.625,0.06,0.89,0
E3467,8.77,0,85.1875,0.07,-0.11,0
E3468,5.46,2,52.1875,-0.03,-0.85,-1
E3469,8.2,0,78.9375,0.08,0.91,0
E3470,7.97,0,75.25,-0.02,-0.2,0
E3471,6.8,1,70.3125,-0.1,-1.56,0
E3472,7.74,0,79.3125,0.07,1.37,0
E3473,7.8,0,76.4375,0.04,1.23,0
E3474,7.82,0,83.125,0.05,0.05,0
E3475,8.38,0,75.3125,0.08,1.37,0
E3476,9.14,0,87.125,0.12,1.06,0
E3477,6.72,1,68.3125,0.09,1.1,0
E3478,8.14,0,78.8125,0.03,1.1,0
E3479,8.0,0,79.375,0.02,1.16,0
E3480,5.69,3,52.9375,-0.1,0.03,0
E3481,8.54,0,74.5625,-0.03,0.25,0
E3482,5.56,3,49.5625,-0.06,-1.02,2
E3483,6.99,1,78.875,-0.04,-0.56,1
E3484,8.25,0,81.4375,0.09,0.47,0
E3485,7.85,0,78.125,0.04,0.88,0
E3486,7.79,0,73.6875,0.02,-0.19,0
E3487,7.62,0,78.4375,0.0,0.25,-1
E3488,9.29,0,82.8125,0.01,0.81,0
E3489,7.73,0,79.1875,-0.05,0.29,0
E3490,8.52,0,81.875,0.01,-0.34,0
E3491,9.17,0,88.1875,0.01,-0.91,0
E3492,5.59,1,52.1875,-0.05,-1.19,-1
E3493,8.33,0,77.3125,0.08,1.01,0
E3494,8.33,0,76.0625,0.08,0.12,0
E3495,7.83,0,78.9375,0.05,1.56,0
E3496,8.23,0,78.5,-0.02,-0.85,0
E3497,7.63,1,75.0,0.07,0.1,1
E3498,9.32,0,79.625,0.13,0.94,-1
E3499,9.04,0,81.75,0.03,0.04,-1
E3500,8.92,0,90.875,0.11,1.23,-1
E3501,5.71,0,57.125,-0.13,-1.97,1
E3502,7.11,0,66.0625,0.06,1.11,0
E3503,6.2,0,74.25,0.1,2.0,0
E3504,4.97,1,51.375,-0.19,-0.69,0
E3505,5.37,1,50.75,0.02,1.11,0
E3506,9.08,0,84.5,0.09,0.98,0
E3507,6.26,2,48.9375,0.04,1.09,0
E3508,8.32,0,82.3125,0.02,0.43,0
E3509,7.69,0,78.5625,0.08,1.32,-1
E3510,5.93,3,46.75,-0.18,-1.97,0
E3511,7.6,0,71.625,0.0,0.15,0
E3512,6.83,1,74.375,-0.09,-0.3,0
E3513,8.85,0,81.0625,0.15,0.74,0
E3514,7.89,0,75.9375,0.07,1.05,0
E3515,7.88,0,73.0625,0.08,0.49,0
E3516,7.5,0,79.25,0.09,0.69,0
E3517,8.14,0,77.5625,-0.04,-0.44,0
E3518,8.98,0,87.8125,0.06,0.93,0
E3519,9.2,0,89.5625,0.01,0.8,0
E3520,8.27,0,75.625,-0.02,-0.82,0
E3521,8.03,0,78.375,-0.02,-0.53,-1
E3522,7.34,0,81.8125,0.02,0.18,0
E3523,7.99,0,81.75,-0.01,-0.94,0
E3524,7.67,0,72.125,-0.03,0.65,0
E3525,8.04,0,76.625,-0.02,-0.95,0
E3526,8.39,0,79.4375,-0.03,-0.63,0
E3527,7.65,0,73.875,0.1,1.75,0
E3528,7.93,0,75.8125,0.06,0.81,-1
E3529,7.84,0,80.5,0.1,1.23,0
E3530,5.91,0,51.0,-0.09,-0.4,1
E3531,7.95,0,80.1875,-0.01,0.44,-1
E3532,7.53,0,77.4375,0.07,1.12,0
E3533,7.21,0,73.75,-0.03,-0.58,0
E3534,8.19,0,77.4375,-0.01,0.85,0
E3535,5.6,1,50.6875,-0.14,-1.72,1
E3536,8.7,0,86.6875,0.02,0.05,0
E3537,8.44,0,80.9375,-0.01,0.83,-1
E3538,9.08,0,83.0625,0.05,1.28,0
E3539,9.21,0,90.0625,0.1,0.99,0
E3540,9.2,0,88.8125,0.01,0.61,0
E3541,8.16,0,76.4375,-0.02,0.01,0
E3542,7.09,1,75.0,0.06,-0.1,1
E3543,8.25,0,78.1875,-0.03,-0.66,0
E3544,6.86,1,78.625,-0.03,-0.23,0
E3545,8.23,0,79.9375,0.08,1.07,0
E3546,8.0,0,77.125,-0.03,-0.8,0
E3547,7.5,0,72.0,-0.08,0.02,0
E3548,7.63,0,76.375,0.02,-0.38,0
E3549,5.49,1,49.5625,-0.12,0.0,1
E3550,9.39,0,87.875,0.08,1.36,-1
E3551,8.57,0,86.8125,0.12,0.79,0
E3552,8.17,0,71.25,-0.03,0.15,0
E3553,8.18,0,78.0,0.04,1.09,0
E3554,7.81,0,78.875,0.03,-0.01,0
E3555,8.0,0,78.25,-0.03,-0.95,0
E3556,8.22,0,78.25,0.04,0.78,0
E3557,7.43,0,69.875,-0.05,0.16,-1
E3558,9.14,0,85.625,0.07,0.2,0
E3559,7.36,0,80.75,-0.04,0.16,0
E3560,9.16,0,85.5,0.07,1.46,0
E3561,5.44,0,43.5625,-0.12,-0.94,1
E3562,5.93,3,50.125,0.01,1.03,0
E3563,7.67,0,80.3125,-0.04,0.45,-1
E3564,6.02,1,50.0625,-0.1,0.31,0
E3565,8.82,0,85.5625,0.07,0.8,-1
E3566,7.63,1,68.8125,0.05,0.15,1
E3567,5.48,0,46.6875,-0.06,-1.17,1
E3568,5.45,2,54.5625,-0.03,-0.48,1
E3569,8.96,0,85.75,0.12,1.8,0
E3570,8.71,0,86.0,0.13,1.78,0
E3571,7.98,0,77.625,-0.0,0.92,-1
E3572,7.62,0,72.9375,0.03,-0.27,0
E3573,7.86,0,73.25,0.07,1.07,-1
E3574,8.38,0,79.6875,0.1,-0.2,0
E3575,5.48,0,53.0,0.02,-0.38,0
E3576,8.01,0,80.25,0.01,0.08,0
E3577,6.97,0,76.875,-0.06,-0.17,0
E3578,8.81,0,88.0,0.07,0.43,0
E3579,8.29,0,74.0,0.06,-0.39,-1
E3580,7.57,0,67.5,-0.0,-0.69,0
E3581,8.1,0,76.0625,0.02,0.46,0
E3582,9.34,0,86.25,0.13,0.97,0
E3583,8.45,0,76.625,0.0,0.23,-1
E3584,9.39,0,83.0,0.13,2.32,0
E3585,5.59,0,54.0,-0.1,-1.09,1
E3586,7.87,0,77.25,-0.0,0.76,-1
E3587,9.24,0,88.1875,0.07,1.52,0
E3588,5.01,0,47.25,-0.01,0.27,1
E3589,5.48,3,51.9375,-0.17,-0.72,1
E3590,8.33,0,79.3125,-0.02,-1.01,-1
E3591,9.1,0,86.0625,0.14,2.12,-1
E3592,6.77,0,68.125,-0.06,-0.87,0
E3593,8.52,0,79.625,0.04,0.75,0
E3594,8.28,0,82.875,0.04,0.74,0
E3595,7.86,0,81.875,0.02,0.09,0
E3596,8.97,0,88.125,0.1,0.66,0
E3597,9.0,0,87.6875,0.03,0.61,-1
E3598,7.97,0,73.375,0.03,0.19,-1
E3599,5.32,1,50.3125,-0.11,-1.72,1
E3600,8.14,0,76.9375,0.05,0.84,0
E3601,7.51,0,78.625,-0.03,0.29,0
E3602,7.75,0,79.1875,0.04,0.86,0
E3603,7.54,0,76.625,-0.02,-1.14,-1
E3604,8.07,0,80.75,-0.01,0.02,0
E3605,8.31,0,79.9375,-0.02,-0.74,0
E3606,8.78,0,87.5,0.03,0.38,0
E3607,9.11,0,83.6875,0.12,2.76,0
E3608,7.49,0,75.8125,-0.01,-0.24,-1
E3609,7.7,0,73.0,0.09,1.37,0
E3610,7.7,0,79.3125,0.1,0.48,0
E3611,7.62,0,82.8125,0.04,-0.53,0
E3612,8.4,0,78.125,-0.03,-0.3,0
E3613,9.03,0,88.25,0.06,0.77,0
E3614,8.19,0,75.8125,0.07,-0.13,0
E3615,8.07,0,78.9375,0.01,-0.34,0
E3616,9.26,0,83.3125,0.01,1.08,0
E3617,5.09,1,53.375,-0.06,-0.93,0
E3618,8.09,0,74.25,0.08,1.82,0
E3619,6.78,0,73.6875,0.06,1.59,0
E3620,5.4,2,49.4375,-0.16,-0.14,0
E3621,5.73,2,51.6875,-0.03,-1.07,0
E3622,8.79,0,84.625,0.03,1.27,0
E3623,5.74,1,54.125,-0.15,-1.63,0
E3624,9.13,0,84.3125,0.13,0.22,0
E3625,7.83,0,82.0,-0.01,0.85,0
E3626,7.73,0,78.4375,-0.01,0.43,0
E3627,7.83,0,75.5625,-0.05,-0.6,-1
E3628,8.21,0,74.875,0.08,1.27,0
E3629,8.44,0,73.75,0.07,0.81,0
E3630,6.91,1,73.625,0.03,0.99,0
E3631,8.85,0,84.125,0.11,1.46,0
E3632,9.02,0,84.3125,0.02,-0.54,0
E3633,8.37,0,78.125,0.02,0.01,0
E3634,4.86,2,48.4375,-0.11,-0.87,1
E3635,7.72,0,76.625,-0.04,-1.24,0
E3636,8.24,0,77.875,0.02,-0.56,0
E3637,6.27,2,54.875,0.03,0.72,0
E3638,6.96,1,71.3125,-0.09,-1.12,0
E3639,5.82,1,53.4375,-0.13,-0.99,1
E3640,8.66,0,81.625,-0.02,-0.47,0
E3641,8.3,0,73.875,-0.01,0.87,0
E3642,5.85,0,55.4375,0.03,0.03,1
E3643,8.06,0,76.0625,0.02,0.72,0
E3644,7.6,1,71.5625,-0.01,-0.55,0
E3645,9.06,0,86.5,0.11,-0.08,0
E3646,6.9,1,69.1875,-0.07,-0.93,0
E3647,7.91,0,77.0,0.02,0.24,0
E3648,6.75,1,63.5625,-0.01,0.69,0
E3649,7.96,0,84.1875,0.04,0.65,-1
E3650,6.23,1,75.0,0.1,0.59,0
E3651,8.66,0,86.1875,0.12,1.93,0
E3652,7.5,0,79.875,0.01,0.35,0
E3653,8.95,0,87.625,0.12,1.27,0
E3654,7.93,0,82.1875,-0.02,0.69,0
E3655,7.35,0,65.25,-0.09,-0.35,0
E3656,7.96,0,78.5,-0.02,0.12,0
E3657,8.44,0,75.3125,0.0,-0.37,0
E3658,5.33,0,48.1875,-0.07,-1.19,1
E3659,8.06,0,77.0625,0.04,-0.2,0
E3660,8.12,1,71.125,0.08,1.55,1
E3661,8.3,0,78.1875,0.03,1.26,-1
E3662,7.97,0,75.8125,0.03,0.43,0
E3663,7.97,1,72.5625,-0.09,-0.23,0
E3664,5.62,1,53.0625,-0.19,-2.55,0
E3665,8.05,0,74.75,0.03,-0.18,-1
E3666,4.88,2,53.5625,-0.09,0.21,0
E3667,7.21,0,73.75,0.07,1.9,0
E3668,8.38,0,77.8125,-0.03,-1.09,0
E3669,8.07,0,79.75,-0.05,-0.44,0
E3670,8.96,0,88.625,0.07,0.24,0
E3671,7.65,0,77.5625,-0.01,-0.48,0
E3672,9.1,0,86.375,0.01,0.42,0
E3673,8.59,0,75.375,0.06,1.28,0
E3674,8.51,0,77.5,-0.03,0.32,0
E3675,9.15,0,82.5625,0.09,0.11,0
E3676,7.43,0,79.125,-0.01,0.59,0
E3677,9.18,0,84.9375,0.03,-0.06,0
E3678,7.59,1,70.875,-0.02,-0.81,1
E3679,7.89,0,76.4375,0.07,1.5,0
E3680,7.68,0,77.5625,0.01,0.01,0
E3681,8.84,0,85.875,0.11,1.14,-1
E3682,8.07,0,79.5,-0.03,-1.27,0
E3683,7.2,0,71.75,0.05,-0.09,0
E3684,8.18,0,81.0,-0.01,-0.43,-1
E3685,8.0,0,74.875,0.05,1.16,-1
E3686,9.19,0,85.375,0.08,0.42,-1
E3687,8.78,0,87.75,0.14,1.01,0
E3688,8.97,0,87.625,0.06,1.36,-1
E3689,8.18,0,73.5,-0.04,0.11,0
E3690,7.53,0,74.1875,-0.05,0.23,0
E3691,9.17,0,88.25,0.12,1.33,0
E3692,8.51,0,78.9375,0.03,0.32,0
E3693,5.07,0,48.1875,-0.01,-0.67,1
E3694,9.38,0,86.625,0.04,0.43,0
E3695,7.78,1,72.8125,-0.03,-0.92,0
E3696,6.47,0,68.625,-0.09,-0.25,0
E3697,8.28,0,77.25,0.09,1.87,0
E3698,8.72,0,85.5625,0.1,1.09,0
E3699,7.75,0,83.0,0.09,0.39,0
E3700,8.17,0,72.0,-0.01,-0.65,0
E3701,5.89,1,56.875,-0.05,-0.4,0
E3702,8.3,0,79.25,0.05,0.07,0
E3703,5.66,3,53.0,-0.12,-2.12,0
E3704,8.02,0,78.6875,0.08,0.06,0
E3705,8.34,0,77.875,0.09,2.29,-1
E3706,8.02,0,77.3125,0.08,1.75,0
E3707,9.1,0,87.375,0.11,1.95,0
E3708,7.03,0,79.875,-0.04,-1.14,1
E3709,6.64,0,73.9375,-0.04,-0.19,1
E3710,9.19,0,86.0625,0.14,1.6,0
E3711,8.52,0,72.9375,-0.05,-0.87,0
E3712,8.14,0,73.25,0.06,0.45,0
E3713,6.65,1,67.1875,0.04,1.17,1
E3714,8.33,0,79.9375,0.04,0.62,0
E3715,7.66,0,73.5,0.1,1.24,-1
E3716,5.62,3,54.125,-0.12,-2.15,1
E3717,7.83,1,79.625,-0.03,-0.3,0
E3718,7.48,1,74.5,-0.08,0.16,-1
E3719,8.04,0,77.8125,0.02,-0.11,0
E3720,8.38,0,78.25,-0.01,-0.6,0
E3721,7.95,0,83.0,0.0,0.23,0
E3722,8.83,0,88.125,0.13,1.33,0
E3723,8.24,0,74.8125,0.09,-0.23,0
E3724,7.58,0,74.875,-0.02,0.77,0
E3725,8.21,0,80.25,0.01,-0.26,-1
E3726,8.25,0,81.0,0.09,1.83,0
E3727,5.93,2,48.875,-0.18,-0.33,-1
E3728,9.25,0,85.5625,0.01,-0.6,-1
E3729,7.3,1,75.0625,-0.07,-0.71,0
E3730,8.17,0,78.25,0.04,0.01,0
E3731,8.23,0,74.3125,-0.03,0.26,0
E3732,8.28,0,74.0625,0.1,2.05,0
E3733,6.81,1,78.0,-0.01,-0.61,0
E3734,7.87,0,78.0,0.03,-0.45,0
E3735,4.98,0,52.125,-0.14,-0.93,0
E3736,9.1,0,89.0,0.07,1.26,0
E3737,7.97,0,78.5,0.05,0.15,0
E3738,5.93,0,52.5625,-0.01,-0.39,0
E3739,7.88,0,75.5,0.06,0.29,0
E3740,7.76,0,79.6875,0.04,-0.44,0
E3741,8.06,0,78.8125,0.09,1.94,0
E3742,8.51,0,75.375,0.07,-0.23,0
E3743,8.12,0,82.5625,0.06,0.21,0
E3744,7.54,0,82.875,-0.04,-1.29,0
E3745,5.3,1,52.375,-0.2,-0.7,-1
E3746,7.89,0,73.25,-0.02,-0.86,0
E3747,8.27,0,81.9375,0.05,-0.23,-1
E3748,5.51,2,52.25,-0.1,0.42,0
E3749,5.17,2,50.0,-0.1,-0.78,0
E3750,7.07,0,72.3125,0.08,1.74,0
E3751,8.62,0,75.3125,0.08,0.12,-1
E3752,8.39,0,78.625,0.09,1.11,0
E3753,5.37,2,51.5625,-0.12,0.1,0
E3754,7.85,0,80.625,0.05,1.54,-1
E3755,7.69,0,76.25,-0.01,0.64,0
E3756,6.51,1,70.375,-0.06,0.38,0
E3757,5.44,0,54.875,-0.15,-0.88,0
E3758,8.43,0,78.0625,0.0,-0.13,0
E3759,7.89,0,76.625,0.01,1.08,0
E3760,8.33,0,74.0,0.07,0.96,0
E3761,7.42,0,75.4375,-0.03,0.45,-1
E3762,8.41,0,79.75,0.06,0.55,0
E3763,8.04,0,76.6875,0.03,0.41,0
E3764,7.8,0,71.5,-0.01,-1.07,0
E3765,4.79,1,51.25,-0.08,-1.3,1
E3766,7.62,0,77.375,-0.01,0.22,0
E3767,8.49,0,74.1875,0.04,-0.06,0
E3768,7.85,0,73.1875,0.02,0.33,0
E3769,5.76,0,55.6875,-0.16,-0.95,1
E3770,8.24,0,79.3125,-0.03,-1.1,0
E3771,8.18,0,75.625,0.03,0.1,0
E3772,8.7,0,81.8125,0.14,1.48,0
E3773,8.25,0,75.6875,0.0,-0.8,0
E3774,8.93,0,82.75,0.11,1.68,0
E3775,5.13,1,52.875,-0.04,0.38,0
E3776,5.89,1,52.25,0.03,-0.5,1
E3777,8.37,0,71.8125,0.07,1.0,0
E3778,8.13,0,77.25,0.03,0.42,0
E3779,8.33,0,79.5,0.05,0.91,0
E3780,7.35,1,76.75,0.08,1.3,1
E3781,7.72,0,77.125,0.01,-0.37,0
E3782,8.15,0,80.6875,-0.0,0.8,-1
E3783,5.69,2,52.0625,-0.2,-0.9,-1
E3784,6.95,0,71.5625,0.07,0.02,0
E3785,7.85,0,79.0,0.07,0.09,0
E3786,7.92,0,75.5,-0.03,0.18,0
E3787,9.12,0,87.1875,0.09,-0.01,-1
E3788,8.16,0,74.875,0.02,-0.07,0
E3789,8.6,0,79.0625,-0.03,-0.15,0
E3790,7.71,0,79.125,0.1,0.24,0
E3791,8.94,0,84.8125,0.03,1.24,0
E3792,8.82,0,84.8125,0.01,0.78,0
E3793,8.21,0,79.25,0.04,-0.11,0
E3794,8.35,0,77.375,0.06,1.07,0
E3795,8.23,0,77.8125,-0.05,-0.3,-1
E3796,8.01,0,78.0625,0.05,0.98,0
E3797,8.29,0,89.4375,0.08,0.68,0
E3798,7.14,0,81.0,-0.08,-1.58,1
E3799,6.44,0,71.1875,-0.07,-1.01,1
E3800,8.87,0,82.25,0.09,1.16,0
E3801,7.93,0,82.5625,-0.01,-0.14,0
E3802,7.98,0,78.5,0.09,0.77,0
E3803,7.73,0,80.75,0.07,0.86,0
E3804,8.72,0,82.5625,0.15,2.6,0
E3805,6.21,1,72.25,-0.05,0.08,0
E3806,8.19,0,78.0625,0.1,0.02,0
E3807,5.53,1,48.3125,-0.09,-1.04,2
E3808,7.95,0,76.4375,0.0,0.3,0
E3809,7.72,0,71.75,-0.04,-1.05,-1
E3810,9.02,0,82.8125,0.01,0.35,0
E3811,8.14,0,75.125,0.05,1.37,0
E3812,8.1,0,75.8125,0.02,-0.31,0
E3813,8.09,0,74.5625,-0.02,-0.72,0
E3814,8.91,0,82.6875,0.09,1.75,-1
E3815,7.29,0,68.5,-0.05,-0.11,0
E3816,7.64,0,80.9375,0.04,-0.5,-1
E3817,6.21,1,52.5625,-0.11,-0.54,0
E3818,8.87,0,84.25,0.12,0.98,-1
E3819,7.96,0,78.4375,0.07,1.53,0
E3820,7.68,0,75.6875,0.02,0.7,-1
E3821,8.18,0,79.1875,0.0,0.36,0
E3822,8.55,0,79.8125,0.0,0.98,0
E3823,7.83,0,79.4375,0.07,0.53,0
E3824,4.95,2,55.5625,-0.12,-1.33,1
E3825,7.39,0,79.9375,-0.02,0.58,0
E3826,8.06,0,79.125,-0.04,-1.06,0
E3827,5.48,1,46.75,-0.08,-0.63,1
E3828,7.95,0,79.75,0.02,-0.34,0
E3829,7.6,0,80.3125,0.08,0.06,0
E3830,8.31,0,74.875,-0.02,0.36,0
E3831,7.99,0,80.0625,0.01,0.3,0
E3832,7.95,0,81.3125,0.07,1.19,0
